datetime,Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,PT08.S1(CO)_dif1
2004-09-27 07:00:00,27/09/2004,07.00.00,5.5,1372.0,26.9,1477.0,799.0,542.0,132.0,1973.0,1556.0,15.0,57.7,0.9778,384.0
2004-09-27 08:00:00,27/09/2004,08.00.00,4.0,1209.0,18.8,1262.0,614.0,618.0,135.0,1708.0,1392.0,16.9,50.3,0.958,-163.0
2004-09-27 09:00:00,27/09/2004,09.00.00,1.8,951.0,8.2,908.0,275.0,873.0,94.0,1314.0,904.0,19.7,40.2,0.9108,-258.0
2004-09-27 10:00:00,27/09/2004,10.00.00,1.9,992.0,9.1,943.0,325.0,847.0,103.0,1351.0,936.0,22.2,33.6,0.8886,41.0
2004-09-27 11:00:00,27/09/2004,11.00.00,1.7,964.0,9.2,947.0,327.0,862.0,123.0,1328.0,907.0,23.7,29.6,0.8537,-28.0
2004-09-27 12:00:00,27/09/2004,12.00.00,1.6,917.0,8.3,910.0,252.0,886.0,95.0,1275.0,744.0,21.9,30.7,0.7961,-47.0
2004-09-27 13:00:00,27/09/2004,13.00.00,1.9,937.0,9.1,942.0,226.0,852.0,90.0,1276.0,773.0,22.3,29.5,0.7838,20.0
2004-09-27 14:00:00,27/09/2004,14.00.00,1.6,961.0,9.2,949.0,230.0,853.0,99.0,1306.0,812.0,23.8,27.0,0.7845,24.0
2004-09-27 15:00:00,27/09/2004,15.00.00,1.8,969.0,9.6,962.0,244.0,829.0,107.0,1316.0,856.0,23.3,28.3,0.8012,8.0
2004-09-27 16:00:00,27/09/2004,16.00.00,2.0,1020.0,11.8,1042.0,251.0,788.0,112.0,1401.0,927.0,24.2,27.2,0.8128,51.0
2004-09-27 17:00:00,27/09/2004,17.00.00,3.1,1107.0,17.3,1219.0,346.0,683.0,132.0,1582.0,1131.0,25.1,25.8,0.8065,87.0
2004-09-27 18:00:00,27/09/2004,18.00.00,3.9,1119.0,17.8,1233.0,407.0,670.0,148.0,1539.0,1270.0,22.3,29.2,0.7773,12.0
2004-09-27 19:00:00,27/09/2004,19.00.00,4.3,1173.0,20.9,1322.0,490.0,633.0,158.0,1679.0,1365.0,20.8,32.5,0.7873,54.0
2004-09-27 20:00:00,27/09/2004,20.00.00,3.5,1097.0,14.9,1144.0,434.0,702.0,145.0,1517.0,1274.0,19.1,36.8,0.8066,-76.0
2004-09-27 21:00:00,27/09/2004,21.00.00,2.4,1018.0,11.3,1024.0,345.0,758.0,128.0,1400.0,1169.0,18.1,39.9,0.8232,-79.0
2004-09-27 22:00:00,27/09/2004,22.00.00,1.5,932.0,8.4,914.0,192.0,837.0,105.0,1298.0,1000.0,17.4,42.8,0.8463,-86.0
2004-09-27 23:00:00,27/09/2004,23.00.00,1.3,897.0,6.8,849.0,157.0,891.0,90.0,1253.0,910.0,16.7,46.6,0.8793,-35.0
2004-09-28 00:00:00,28/09/2004,00.00.00,1.0,840.0,4.9,758.0,148.0,994.0,85.0,1189.0,829.0,17.1,46.8,0.9054,-57.0
2004-09-28 01:00:00,28/09/2004,01.00.00,0.8,802.0,3.5,680.0,105.0,1091.0,73.0,1137.0,756.0,15.3,51.9,0.8982,-38.0
2004-09-28 02:00:00,28/09/2004,02.00.00,0.5,765.0,2.8,637.0,141.0,1138.0,74.0,1113.0,742.0,15.0,52.8,0.8929,-37.0
2004-09-28 04:00:00,28/09/2004,04.00.00,0.5,748.0,2.2,595.0,107.0,1208.0,61.0,1089.0,677.0,12.8,59.8,0.8801,7.0
2004-09-28 05:00:00,28/09/2004,05.00.00,0.7,791.0,3.9,704.0,166.0,1057.0,69.0,1154.0,748.0,11.9,62.7,0.8726,43.0
2004-09-28 06:00:00,28/09/2004,06.00.00,1.2,875.0,7.3,871.0,241.0,890.0,82.0,1253.0,890.0,12.1,62.6,0.8825,84.0
2004-09-28 07:00:00,28/09/2004,07.00.00,2.4,1085.0,15.5,1164.0,368.0,707.0,120.0,1503.0,1155.0,13.5,58.2,0.8944,210.0
2004-09-28 08:00:00,28/09/2004,08.00.00,4.3,1268.0,27.1,1482.0,498.0,550.0,135.0,1849.0,1533.0,14.4,55.7,0.9087,183.0
2004-09-28 09:00:00,28/09/2004,09.00.00,4.1,1236.0,21.3,1332.0,641.0,601.0,152.0,1683.0,1550.0,17.8,45.7,0.9224,-32.0
2004-09-28 10:00:00,28/09/2004,10.00.00,3.7,1274.0,19.9,1294.0,667.0,615.0,177.0,1595.0,2236.0,21.0,37.2,0.9155,38.0
2004-09-28 11:00:00,28/09/2004,11.00.00,3.4,1250.0,19.4,1280.0,550.0,618.0,181.0,1663.0,2178.0,24.5,29.8,0.9008,-24.0
2004-09-28 12:00:00,28/09/2004,12.00.00,3.8,1224.0,21.8,1347.0,483.0,602.0,176.0,1670.0,1901.0,26.4,26.4,0.8969,-26.0
2004-09-28 13:00:00,28/09/2004,13.00.00,4.1,1220.0,21.7,1344.0,524.0,605.0,163.0,1676.0,1743.0,25.2,26.8,0.8451,-4.0
2004-09-28 14:00:00,28/09/2004,14.00.00,3.4,1166.0,18.9,1265.0,481.0,640.0,174.0,1570.0,1502.0,26.1,24.8,0.8283,-54.0
2004-09-28 15:00:00,28/09/2004,15.00.00,2.3,1050.0,13.0,1084.0,305.0,748.0,117.0,1402.0,1153.0,26.2,24.4,0.8174,-116.0
2004-09-28 16:00:00,28/09/2004,16.00.00,3.2,1174.0,18.8,1264.0,396.0,670.0,145.0,1598.0,1287.0,28.9,21.3,0.8382,124.0
2004-09-28 17:00:00,28/09/2004,17.00.00,4.8,1323.0,26.8,1474.0,501.0,554.0,173.0,1854.0,1547.0,28.0,23.3,0.8681,149.0
2004-09-28 18:00:00,28/09/2004,18.00.00,6.7,1432.0,36.9,1706.0,702.0,488.0,204.0,2098.0,1842.0,24.7,27.9,0.8559,109.0
2004-09-28 19:00:00,28/09/2004,19.00.00,7.5,1479.0,39.3,1756.0,755.0,466.0,209.0,2165.0,1908.0,23.0,33.6,0.9302,47.0
2004-09-28 20:00:00,28/09/2004,20.00.00,4.5,1309.0,23.1,1379.0,524.0,555.0,175.0,1841.0,1693.0,20.9,45.8,1.1159,-170.0
2004-09-28 21:00:00,28/09/2004,21.00.00,2.1,1089.0,11.6,1037.0,247.0,707.0,129.0,1480.0,1336.0,19.8,48.6,1.113,-220.0
2004-09-28 22:00:00,28/09/2004,22.00.00,1.5,1009.0,8.3,911.0,196.0,788.0,111.0,1359.0,1177.0,19.8,47.7,1.0885,-80.0
2004-09-28 23:00:00,28/09/2004,23.00.00,1.1,930.0,5.7,796.0,135.0,883.0,85.0,1263.0,977.0,18.6,49.1,1.0435,-79.0
2004-09-29 00:00:00,29/09/2004,00.00.00,1.1,929.0,5.9,805.0,146.0,879.0,86.0,1270.0,974.0,17.2,53.9,1.0498,-1.0
2004-09-29 01:00:00,29/09/2004,01.00.00,0.9,872.0,4.1,718.0,106.0,981.0,71.0,1223.0,872.0,16.3,56.8,1.047,-57.0
2004-09-29 02:00:00,29/09/2004,02.00.00,0.5,790.0,2.2,601.0,70.0,1150.0,60.0,1157.0,734.0,17.4,53.4,1.0541,-82.0
2004-09-29 05:00:00,29/09/2004,05.00.00,0.4,769.0,2.0,586.0,60.0,1221.0,45.0,1134.0,650.0,17.1,52.5,1.013,-20.0
2004-09-29 06:00:00,29/09/2004,06.00.00,0.7,852.0,4.0,713.0,92.0,1029.0,53.0,1203.0,749.0,15.2,58.3,0.9986,83.0
2004-09-29 07:00:00,29/09/2004,07.00.00,2.0,1100.0,13.4,1097.0,277.0,739.0,94.0,1516.0,1106.0,14.9,59.2,0.9985,248.0
2004-09-29 08:00:00,29/09/2004,08.00.00,4.2,1326.0,28.0,1504.0,600.0,510.0,122.0,1968.0,1609.0,15.1,59.0,1.0086,226.0
2004-09-29 09:00:00,29/09/2004,09.00.00,5.2,1433.0,28.6,1518.0,693.0,499.0,170.0,1973.0,1770.0,19.0,47.8,1.0434,107.0
2004-09-29 10:00:00,29/09/2004,10.00.00,3.8,1310.0,21.4,1334.0,617.0,573.0,174.0,1747.0,1633.0,22.4,38.8,1.04,-123.0
2004-09-29 11:00:00,29/09/2004,11.00.00,3.7,1304.0,19.1,1272.0,569.0,593.0,191.0,1673.0,1583.0,25.4,33.3,1.0679,-6.0
2004-09-29 12:00:00,29/09/2004,12.00.00,3.4,1286.0,19.6,1286.0,409.0,593.0,179.0,1728.0,1449.0,27.2,30.4,1.081,-18.0
2004-09-29 13:00:00,29/09/2004,13.00.00,3.1,1217.0,15.8,1175.0,335.0,621.0,148.0,1644.0,1451.0,25.5,34.8,1.1152,-69.0
2004-09-29 14:00:00,29/09/2004,14.00.00,2.4,1104.0,13.5,1099.0,290.0,698.0,129.0,1483.0,1147.0,26.4,28.5,0.9658,-113.0
2004-09-29 15:00:00,29/09/2004,15.00.00,2.8,1143.0,15.9,1176.0,312.0,677.0,148.0,1551.0,1108.0,27.7,25.1,0.9158,39.0
2004-09-29 16:00:00,29/09/2004,16.00.00,3.6,1205.0,19.9,1295.0,440.0,626.0,184.0,1613.0,1267.0,28.6,23.2,0.8917,62.0
2004-09-29 17:00:00,29/09/2004,17.00.00,4.0,1276.0,21.6,1340.0,450.0,597.0,188.0,1677.0,1303.0,27.2,26.3,0.9317,71.0
2004-09-29 18:00:00,29/09/2004,18.00.00,5.6,1440.0,31.0,1573.0,578.0,491.0,204.0,1997.0,1643.0,25.3,33.0,1.0473,164.0
2004-09-29 19:00:00,29/09/2004,19.00.00,6.3,1467.0,34.1,1643.0,615.0,467.0,201.0,2088.0,1749.0,23.2,36.9,1.0346,27.0
2004-09-29 20:00:00,29/09/2004,20.00.00,4.7,1339.0,22.8,1373.0,536.0,541.0,165.0,1797.0,1585.0,21.6,43.3,1.1019,-128.0
2004-09-29 21:00:00,29/09/2004,21.00.00,1.9,1108.0,12.3,1061.0,238.0,685.0,133.0,1454.0,1315.0,21.1,44.8,1.1088,-231.0
2004-09-29 22:00:00,29/09/2004,22.00.00,1.9,1116.0,10.9,1012.0,249.0,699.0,125.0,1445.0,1290.0,19.7,49.3,1.1148,8.0
2004-09-29 23:00:00,29/09/2004,23.00.00,1.2,981.0,7.1,860.0,150.0,812.0,101.0,1298.0,1059.0,20.3,47.8,1.1281,-135.0
2004-09-30 00:00:00,30/09/2004,00.00.00,0.9,947.0,5.7,798.0,108.0,869.0,79.0,1276.0,943.0,19.4,50.3,1.1201,-34.0
2004-09-30 13:00:00,30/09/2004,13.00.00,1.7,1200.0,11.2,1021.0,223.0,678.0,101.0,1510.0,1157.0,24.6,44.1,1.3477,42.0
2004-09-30 14:00:00,30/09/2004,14.00.00,2.2,1290.0,15.1,1151.0,267.0,613.0,113.0,1638.0,1219.0,25.6,43.4,1.4049,90.0
2004-09-30 15:00:00,30/09/2004,15.00.00,2.8,1366.0,17.4,1223.0,308.0,578.0,121.0,1744.0,1288.0,26.1,42.6,1.4172,76.0
2004-09-30 16:00:00,30/09/2004,16.00.00,3.9,1505.0,23.4,1388.0,422.0,516.0,146.0,1978.0,1503.0,25.8,44.8,1.4644,139.0
2004-09-30 17:00:00,30/09/2004,17.00.00,6.5,1728.0,35.9,1683.0,623.0,419.0,188.0,2365.0,1861.0,25.4,47.9,1.5346,223.0
2004-09-30 18:00:00,30/09/2004,18.00.00,6.3,1673.0,34.0,1643.0,572.0,436.0,182.0,2259.0,1781.0,24.6,50.0,1.5241,-55.0
2004-09-30 19:00:00,30/09/2004,19.00.00,5.7,1636.0,30.1,1553.0,514.0,449.0,166.0,2130.0,1745.0,23.6,54.4,1.5687,-37.0
2004-09-30 20:00:00,30/09/2004,20.00.00,4.4,1468.0,20.0,1296.0,414.0,529.0,142.0,1854.0,1590.0,22.6,59.5,1.6155,-168.0
2004-09-30 21:00:00,30/09/2004,21.00.00,1.6,1180.0,10.5,997.0,143.0,677.0,84.0,1549.0,1127.0,22.1,61.3,1.6133,-288.0
2004-09-30 22:00:00,30/09/2004,22.00.00,1.5,1138.0,9.0,938.0,147.0,700.0,87.0,1500.0,1098.0,22.1,61.3,1.6053,-42.0
2004-09-30 23:00:00,30/09/2004,23.00.00,1.7,1192.0,10.7,1004.0,159.0,665.0,91.0,1577.0,1176.0,21.1,64.7,1.5956,54.0
2004-10-01 00:00:00,01/10/2004,00.00.00,1.9,1176.0,10.4,993.0,206.0,659.0,91.0,1572.0,1178.0,20.3,66.4,1.5591,-16.0
2004-10-01 01:00:00,01/10/2004,01.00.00,1.6,1137.0,9.7,967.0,140.0,687.0,74.0,1557.0,1091.0,19.4,69.3,1.5418,-39.0
2004-10-01 02:00:00,01/10/2004,02.00.00,1.3,1035.0,6.9,851.0,132.0,764.0,69.0,1465.0,1002.0,19.0,70.8,1.5417,-102.0
2004-10-01 04:00:00,01/10/2004,04.00.00,0.6,904.0,3.0,655.0,81.0,968.0,54.0,1326.0,824.0,19.8,67.2,1.5322,-39.0
2004-10-01 05:00:00,01/10/2004,05.00.00,0.7,966.0,4.3,726.0,120.0,872.0,60.0,1371.0,892.0,19.0,70.3,1.5308,62.0
2004-10-01 06:00:00,01/10/2004,06.00.00,1.6,1124.0,9.8,972.0,279.0,674.0,69.0,1568.0,1092.0,18.8,71.8,1.5372,158.0
2004-10-01 07:00:00,01/10/2004,07.00.00,2.9,1348.0,17.2,1217.0,392.0,559.0,91.0,1816.0,1413.0,20.2,66.3,1.555,224.0
2004-10-01 08:00:00,01/10/2004,08.00.00,4.1,1499.0,27.9,1501.0,433.0,469.0,97.0,2130.0,1565.0,20.8,64.3,1.563,151.0
2004-10-01 09:00:00,01/10/2004,09.00.00,3.7,1427.0,20.5,1311.0,531.0,503.0,114.0,1900.0,1594.0,22.3,59.3,1.5705,-72.0
2004-10-01 10:00:00,01/10/2004,10.00.00,3.6,1473.0,21.2,1330.0,619.0,497.0,129.0,1908.0,1677.0,23.2,56.6,1.5929,46.0
2004-10-01 11:00:00,01/10/2004,11.00.00,3.4,1440.0,19.9,1294.0,522.0,506.0,137.0,1879.0,1616.0,23.8,54.7,1.587,-33.0
2004-10-01 12:00:00,01/10/2004,12.00.00,3.7,1474.0,21.1,1326.0,505.0,485.0,134.0,1943.0,1610.0,23.5,56.2,1.6048,34.0
2004-10-01 13:00:00,01/10/2004,13.00.00,4.1,1485.0,22.3,1359.0,465.0,477.0,132.0,2005.0,1614.0,23.9,54.4,1.5963,11.0
2004-10-01 16:00:00,01/10/2004,16.00.00,3.4,1464.0,18.4,1251.0,372.0,530.0,136.0,1853.0,1487.0,26.4,45.4,1.54,158.0
2004-10-01 17:00:00,01/10/2004,17.00.00,5.6,1629.0,26.5,1466.0,540.0,458.0,169.0,2130.0,1703.0,25.8,46.9,1.5375,165.0
2004-10-07 16:00:00,07/10/2004,16.00.00,2.9,1342.0,15.3,1157.0,267.0,572.0,87.0,1707.0,1195.0,28.6,37.6,1.4468,60.0
2004-10-07 17:00:00,07/10/2004,17.00.00,5.4,1623.0,28.8,1522.0,398.0,447.0,111.0,2110.0,1618.0,28.0,38.5,1.437,281.0
2004-10-07 18:00:00,07/10/2004,18.00.00,5.3,1576.0,26.1,1458.0,418.0,463.0,119.0,2024.0,1637.0,25.2,45.8,1.4464,-47.0
2004-10-07 19:00:00,07/10/2004,19.00.00,6.7,1747.0,37.1,1709.0,515.0,399.0,128.0,2370.0,1876.0,24.0,50.6,1.4892,171.0
2004-10-07 20:00:00,07/10/2004,20.00.00,7.0,1757.0,35.7,1680.0,669.0,396.0,117.0,2280.0,1959.0,23.2,54.7,1.5296,10.0
2004-10-07 21:00:00,07/10/2004,21.00.00,2.8,1331.0,16.5,1194.0,326.0,559.0,92.0,1715.0,1477.0,22.3,57.1,1.5219,-426.0
2004-10-07 22:00:00,07/10/2004,22.00.00,1.7,1182.0,11.0,1016.0,209.0,658.0,73.0,1572.0,1210.0,21.8,58.2,1.5036,-149.0
2004-10-07 23:00:00,07/10/2004,23.00.00,1.7,1162.0,10.8,1008.0,183.0,658.0,60.0,1556.0,1160.0,20.9,61.3,1.4923,-20.0
2004-10-08 00:00:00,08/10/2004,00.00.00,1.7,1147.0,9.6,964.0,165.0,668.0,60.0,1517.0,1116.0,20.6,62.0,1.4827,-15.0
2004-10-08 01:00:00,08/10/2004,01.00.00,1.2,1040.0,6.5,836.0,111.0,762.0,53.0,1423.0,974.0,20.3,62.5,1.472,-107.0
2004-10-08 02:00:00,08/10/2004,02.00.00,0.7,920.0,3.6,688.0,67.0,920.0,47.0,1317.0,820.0,20.5,62.1,1.4771,-120.0
2004-10-08 04:00:00,08/10/2004,04.00.00,0.8,954.0,4.4,731.0,88.0,865.0,43.0,1360.0,839.0,18.2,70.3,1.4498,23.0
2004-10-08 05:00:00,08/10/2004,05.00.00,0.9,981.0,5.5,790.0,147.0,817.0,47.0,1390.0,898.0,18.2,70.1,1.4552,27.0
2004-10-08 06:00:00,08/10/2004,06.00.00,1.7,1147.0,10.8,1009.0,279.0,653.0,50.0,1589.0,1096.0,18.2,70.0,1.4519,166.0
2004-10-08 07:00:00,08/10/2004,07.00.00,5.7,1606.0,31.2,1578.0,665.0,440.0,81.0,2205.0,1786.0,19.4,66.5,1.4801,459.0
2004-10-08 08:00:00,08/10/2004,08.00.00,4.3,1490.0,24.8,1424.0,592.0,465.0,75.0,2033.0,1604.0,19.5,66.9,1.4999,-116.0
2004-10-08 09:00:00,08/10/2004,09.00.00,3.9,1473.0,24.2,1409.0,557.0,483.0,87.0,1984.0,1637.0,21.1,61.1,1.5056,-17.0
2004-10-08 10:00:00,08/10/2004,10.00.00,5.1,1582.0,29.5,1539.0,693.0,435.0,128.0,2141.0,1827.0,23.2,54.7,1.5349,109.0
2004-10-08 11:00:00,08/10/2004,11.00.00,3.7,1468.0,21.0,1323.0,530.0,496.0,105.0,1913.0,1641.0,24.4,52.5,1.5807,-114.0
2004-10-08 12:00:00,08/10/2004,12.00.00,3.3,1413.0,19.6,1285.0,412.0,518.0,101.0,1883.0,1505.0,26.4,45.8,1.553,-55.0
2004-10-08 13:00:00,08/10/2004,13.00.00,3.6,1400.0,21.2,1331.0,366.0,520.0,100.0,1916.0,1465.0,27.7,39.2,1.4356,-13.0
2004-10-08 14:00:00,08/10/2004,14.00.00,3.2,1361.0,18.0,1238.0,344.0,548.0,98.0,1805.0,1368.0,28.0,39.6,1.4738,-39.0
2004-10-08 15:00:00,08/10/2004,15.00.00,3.5,1389.0,20.5,1311.0,339.0,525.0,98.0,1845.0,1748.0,28.7,38.4,1.486,28.0
2004-10-08 16:00:00,08/10/2004,16.00.00,2.4,1305.0,15.6,1167.0,297.0,586.0,98.0,1690.0,1301.0,28.5,39.4,1.5147,-84.0
2004-10-08 17:00:00,08/10/2004,17.00.00,2.9,1354.0,19.2,1275.0,294.0,543.0,90.0,1799.0,1338.0,28.4,39.8,1.5191,49.0
2004-10-08 18:00:00,08/10/2004,18.00.00,2.3,1352.0,20.0,1296.0,211.0,534.0,84.0,1846.0,1337.0,26.4,45.9,1.5572,-2.0
2004-10-08 19:00:00,08/10/2004,19.00.00,3.1,1472.0,21.1,1327.0,323.0,497.0,101.0,1895.0,1516.0,25.2,49.5,1.5665,120.0
2004-10-08 20:00:00,08/10/2004,20.00.00,2.9,1412.0,18.6,1256.0,333.0,525.0,98.0,1797.0,1435.0,24.9,50.9,1.5856,-60.0
2004-10-08 21:00:00,08/10/2004,21.00.00,1.5,1221.0,12.3,1061.0,163.0,619.0,76.0,1615.0,1178.0,24.6,52.2,1.5951,-191.0
2004-10-08 22:00:00,08/10/2004,22.00.00,1.5,1230.0,10.3,990.0,151.0,652.0,71.0,1559.0,1111.0,24.0,54.4,1.6049,9.0
2004-10-08 23:00:00,08/10/2004,23.00.00,1.7,1247.0,9.6,961.0,167.0,666.0,71.0,1569.0,1112.0,23.8,56.1,1.6298,17.0
2004-10-09 00:00:00,09/10/2004,00.00.00,1.6,1217.0,9.9,975.0,174.0,665.0,66.0,1565.0,1109.0,22.3,60.6,1.608,-30.0
2004-10-09 01:00:00,09/10/2004,01.00.00,1.3,1158.0,8.6,923.0,142.0,673.0,62.0,1519.0,1072.0,21.9,61.5,1.5967,-59.0
2004-10-09 02:00:00,09/10/2004,02.00.00,1.4,1150.0,7.3,871.0,155.0,697.0,58.0,1502.0,1030.0,21.1,64.5,1.594,-8.0
2004-10-09 04:00:00,09/10/2004,04.00.00,0.9,1062.0,5.1,770.0,96.0,780.0,48.0,1450.0,922.0,21.3,63.9,1.5951,1.0
2004-10-09 05:00:00,09/10/2004,05.00.00,1.3,1157.0,7.8,890.0,154.0,681.0,53.0,1549.0,1054.0,20.8,66.7,1.6201,95.0
2004-10-09 06:00:00,09/10/2004,06.00.00,1.3,1167.0,8.2,907.0,211.0,681.0,55.0,1548.0,1082.0,20.6,67.5,1.621,10.0
2004-10-09 07:00:00,09/10/2004,07.00.00,2.9,1403.0,17.6,1229.0,381.0,523.0,63.0,1872.0,1365.0,20.9,66.3,1.6165,236.0
2004-10-09 08:00:00,09/10/2004,08.00.00,3.2,1453.0,20.1,1298.0,470.0,489.0,69.0,1940.0,1497.0,21.5,63.7,1.6186,50.0
2004-10-09 09:00:00,09/10/2004,09.00.00,3.4,1455.0,18.7,1260.0,464.0,502.0,84.0,1868.0,1540.0,23.7,56.0,1.6238,2.0
2004-10-09 10:00:00,09/10/2004,10.00.00,3.6,1512.0,19.5,1282.0,450.0,498.0,95.0,1899.0,1554.0,26.0,48.2,1.598,57.0
2004-10-09 11:00:00,09/10/2004,11.00.00,2.3,1331.0,13.0,1082.0,274.0,588.0,80.0,1689.0,1252.0,28.5,42.4,1.6286,-181.0
2004-10-09 12:00:00,09/10/2004,12.00.00,3.1,1472.0,18.2,1246.0,306.0,512.0,87.0,1873.0,1455.0,28.1,45.3,1.6957,141.0
2004-10-09 13:00:00,09/10/2004,13.00.00,3.3,1430.0,16.2,1187.0,308.0,539.0,94.0,1812.0,1339.0,29.0,43.9,1.7309,-42.0
2004-10-09 14:00:00,09/10/2004,14.00.00,1.9,1264.0,11.0,1016.0,186.0,624.0,76.0,1650.0,1062.0,28.9,44.3,1.7392,-166.0
2004-10-09 15:00:00,09/10/2004,15.00.00,2.6,1378.0,15.9,1177.0,238.0,548.0,92.0,1775.0,1266.0,29.6,42.3,1.7248,114.0
2004-10-09 16:00:00,09/10/2004,16.00.00,2.7,1377.0,14.2,1123.0,249.0,578.0,94.0,1716.0,1223.0,29.4,42.9,1.7308,-1.0
2004-10-09 17:00:00,09/10/2004,17.00.00,3.7,1527.0,19.9,1293.0,378.0,502.0,110.0,1907.0,1469.0,28.7,45.1,1.7468,150.0
2004-10-09 18:00:00,09/10/2004,18.00.00,3.8,1573.0,21.7,1343.0,386.0,470.0,109.0,1990.0,1553.0,27.0,51.2,1.7928,46.0
2004-10-09 19:00:00,09/10/2004,19.00.00,4.8,1674.0,25.7,1447.0,461.0,448.0,122.0,2065.0,1689.0,26.5,52.7,1.7966,101.0
2004-10-09 20:00:00,09/10/2004,20.00.00,3.5,1455.0,17.3,1218.0,394.0,535.0,107.0,1796.0,1387.0,26.2,51.7,1.7334,-219.0
2004-10-09 21:00:00,09/10/2004,21.00.00,2.2,1242.0,11.2,1022.0,266.0,630.0,83.0,1641.0,1139.0,24.8,56.4,1.7447,-213.0
2004-10-09 22:00:00,09/10/2004,22.00.00,1.5,1181.0,8.9,935.0,158.0,701.0,62.0,1565.0,960.0,24.9,56.0,1.7367,-61.0
2004-10-09 23:00:00,09/10/2004,23.00.00,3.4,1468.0,15.2,1155.0,319.0,565.0,89.0,1738.0,1293.0,24.5,57.5,1.7433,287.0
2004-10-10 00:00:00,10/10/2004,00.00.00,3.7,1520.0,17.2,1217.0,409.0,552.0,103.0,1812.0,1357.0,24.7,56.9,1.7438,52.0
2004-10-10 01:00:00,10/10/2004,01.00.00,2.0,1203.0,11.9,1046.0,223.0,621.0,74.0,1664.0,1103.0,23.9,59.2,1.7327,-317.0
2004-10-10 02:00:00,10/10/2004,02.00.00,1.4,1096.0,8.1,903.0,107.0,732.0,52.0,1560.0,857.0,23.8,60.2,1.7515,-107.0
2004-10-10 05:00:00,10/10/2004,05.00.00,0.7,952.0,3.7,695.0,56.0,910.0,39.0,1429.0,627.0,22.2,65.6,1.7355,11.0
2004-10-10 06:00:00,10/10/2004,06.00.00,1.2,1082.0,6.3,825.0,163.0,753.0,59.0,1526.0,930.0,21.3,69.1,1.7275,130.0
2004-10-10 07:00:00,10/10/2004,07.00.00,1.3,1095.0,7.7,886.0,187.0,705.0,56.0,1574.0,1001.0,21.3,68.2,1.7127,13.0
2004-10-10 08:00:00,10/10/2004,08.00.00,1.1,1049.0,6.3,826.0,150.0,765.0,51.0,1521.0,917.0,22.2,65.2,1.7256,-46.0
2004-10-10 09:00:00,10/10/2004,09.00.00,1.0,1055.0,5.6,795.0,103.0,807.0,51.0,1494.0,834.0,24.1,59.0,1.7449,6.0
2004-10-10 10:00:00,10/10/2004,10.00.00,1.2,1074.0,5.1,767.0,143.0,814.0,58.0,1489.0,796.0,24.3,61.6,1.8468,19.0
2004-10-10 11:00:00,10/10/2004,11.00.00,1.9,1229.0,9.0,941.0,220.0,680.0,68.0,1653.0,1040.0,24.8,59.6,1.8351,155.0
2004-10-10 12:00:00,10/10/2004,12.00.00,2.3,1228.0,9.3,952.0,301.0,668.0,81.0,1622.0,1110.0,24.5,58.8,1.7838,-1.0
2004-10-10 13:00:00,10/10/2004,13.00.00,1.6,1107.0,5.9,807.0,214.0,768.0,73.0,1546.0,836.0,21.0,76.8,1.8881,-121.0
2004-10-10 14:00:00,10/10/2004,14.00.00,1.3,1031.0,4.4,732.0,162.0,872.0,69.0,1476.0,704.0,19.8,78.0,1.7879,-76.0
2004-10-10 15:00:00,10/10/2004,15.00.00,1.8,1155.0,5.8,804.0,232.0,815.0,81.0,1510.0,773.0,19.4,80.5,1.7917,124.0
2004-10-10 16:00:00,10/10/2004,16.00.00,1.7,1131.0,6.6,841.0,254.0,784.0,82.0,1531.0,811.0,19.6,79.1,1.7877,-24.0
2004-10-10 17:00:00,10/10/2004,17.00.00,1.8,1143.0,7.8,890.0,224.0,744.0,71.0,1578.0,848.0,20.8,73.1,1.7695,12.0
2004-10-10 18:00:00,10/10/2004,18.00.00,2.0,1145.0,8.4,915.0,247.0,733.0,81.0,1586.0,892.0,21.1,68.6,1.7014,2.0
2004-10-10 19:00:00,10/10/2004,19.00.00,2.2,1169.0,8.3,910.0,334.0,726.0,87.0,1563.0,992.0,21.1,68.3,1.6914,24.0
2004-10-10 20:00:00,10/10/2004,20.00.00,1.6,1105.0,8.1,905.0,239.0,734.0,72.0,1576.0,950.0,21.2,67.7,1.6848,-64.0
2004-10-10 21:00:00,10/10/2004,21.00.00,1.3,1049.0,6.1,817.0,168.0,806.0,63.0,1517.0,882.0,20.8,68.6,1.6719,-56.0
2004-10-10 22:00:00,10/10/2004,22.00.00,1.5,1069.0,6.7,844.0,185.0,767.0,63.0,1527.0,883.0,20.8,68.1,1.6585,20.0
2004-10-10 23:00:00,10/10/2004,23.00.00,1.5,1073.0,6.6,838.0,178.0,768.0,63.0,1549.0,892.0,20.7,68.4,1.6507,4.0
2004-10-11 00:00:00,11/10/2004,00.00.00,1.3,1039.0,6.1,817.0,132.0,799.0,55.0,1502.0,836.0,20.1,70.5,1.6384,-34.0
2004-10-11 01:00:00,11/10/2004,01.00.00,1.4,1021.0,6.0,811.0,135.0,794.0,52.0,1502.0,837.0,20.2,67.9,1.5901,-18.0
2004-10-11 02:00:00,11/10/2004,02.00.00,0.5,825.0,1.4,536.0,39.0,1203.0,32.0,1302.0,498.0,19.4,70.4,1.5663,-196.0
