datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,date,year,month,dayofmonth,quarter,dayofyear,weekofyear,dayofweek,Diff1,Diff2,Diff1_r,d_24,exp_0_05,exp_0_03,exp_0_08
2004-08-27 14:00:00,1.4,836.9782608695652,,3.517391304347826,682.3260869565217,82.0,956.6521739130435,88.0,1341.7826086956522,739.195652173913,20.902173913043477,55.73913043478261,1.3503869565217392,2004-08-27 14:00:00,2004,8,27,3,240,35,4,0.021739130434782705,0.0,0.006180469715698421,3.267391304347853,3.8395752629296047,4.444778352232571,3.4775584404292514
2004-08-27 15:00:00,1.5,836.8260869565217,,3.5391304347826082,683.6086956521739,85.0,953.2173913043478,89.0,1343.2608695652175,743.5652173913044,20.817391304347826,56.01304347826087,1.350395652173913,2004-08-27 15:00:00,2004,8,27,3,240,35,4,0.02173913043478226,-4.440892098500626e-16,0.006142506142506045,3.2891304347826353,3.8245530215222545,4.417608914709072,3.4824841999775202
2004-08-27 16:00:00,1.6,836.6739130434783,,3.560869565217391,684.8913043478261,96.0,949.7826086956521,92.0,1344.7391304347825,747.9347826086956,20.732608695652175,56.28695652173913,1.350404347826087,2004-08-27 16:00:00,2004,8,27,3,240,35,4,0.021739130434782705,4.440892098500626e-16,0.006105006105006133,3.310869565217418,3.811368848707011,4.391906734224321,3.4887550291967098
2004-08-27 17:00:00,1.9,836.5217391304348,,3.5826086956521737,686.1739130434783,104.0,946.3478260869565,109.0,1346.2173913043478,752.304347826087,20.64782608695652,56.56086956521739,1.3504130434782609,2004-08-27 17:00:00,2004,8,27,3,240,35,4,0.021739130434782705,0.0,0.006067961165048571,3.3326086956522007,3.799930841054269,4.3676277930671565,3.4962633225131468
2004-08-27 18:00:00,2.0,836.3695652173913,,3.6043478260869564,687.4565217391304,101.0,942.9130434782609,107.0,1347.695652173913,756.6739130434783,20.56304347826087,56.83478260869565,1.3504217391304347,2004-08-27 18:00:00,2004,8,27,3,240,35,4,0.021739130434782705,0.0,0.006031363088057928,3.354347826086983,3.7901516903059034,4.344729394057751,3.504910082799052
2004-08-27 19:00:00,2.3,836.2173913043479,,3.626086956521739,688.7391304347826,128.0,939.4782608695652,116.0,1349.1739130434783,761.0434782608695,20.47826086956522,57.10869565217391,1.3504304347826088,2004-08-27 19:00:00,2004,8,27,3,240,35,4,0.021739130434782705,0.0,0.0059952038369304825,3.376086956521766,3.781948453616695,4.32317012093167,3.514604232696867
2004-08-27 20:00:00,2.4,836.0652173913044,,3.6478260869565213,690.0217391304348,147.0,936.0434782608695,124.0,1350.6521739130435,765.4130434782609,20.393478260869564,57.38260869565217,1.3504391304347827,2004-08-27 20:00:00,2004,8,27,3,240,35,4,0.02173913043478226,-4.440892098500626e-16,0.005959475566150084,3.397826086956549,3.775242335283686,4.302909799912415,3.5252619810376395
2004-08-27 21:00:00,1.8,835.9130434782609,,3.669565217391304,691.304347826087,115.0,932.6086956521739,112.0,1352.1304347826087,769.7826086956522,20.308695652173913,57.65652173913043,1.3504478260869566,2004-08-27 21:00:00,2004,8,27,3,240,35,4,0.021739130434782705,4.440892098500626e-16,0.0059241706161137705,3.4195652173913316,3.7699584793890666,4.283909462436782,3.536806239945933
2004-08-27 22:00:00,1.7,835.7608695652174,,3.6913043478260867,692.5869565217391,97.0,929.1739130434783,99.0,1353.608695652174,774.1521739130435,20.223913043478262,57.93043478260869,1.3504565217391304,2004-08-27 22:00:00,2004,8,27,3,240,35,4,0.021739130434782705,0.0,0.005889281507656092,3.441304347826114,3.7660257728109174,4.266131308998461,3.549166088576345
2004-08-27 23:00:00,1.2,835.6086956521739,,3.7130434782608694,693.8695652173913,74.0,925.7391304347826,85.0,1355.086956521739,778.5217391304348,20.139130434782608,58.20434782608695,1.3504652173913043,2004-08-27 23:00:00,2004,8,27,3,240,35,4,0.021739130434782705,0.0,0.005854800936768176,3.4630434782608965,3.763376658083415,4.249538674076334,3.562276279751107
2004-08-28 00:00:00,0.8,835.4565217391304,,3.734782608695652,695.1521739130435,50.0,922.304347826087,69.0,1356.5652173913043,782.8913043478261,20.054347826086957,58.47826086956522,1.3504739130434782,2004-08-28 00:00:00,2004,8,28,3,241,35,5,0.021739130434782705,0.0,0.005820721769499443,3.4847826086956792,3.7619469556140266,4.234095992114914,3.576076786066671
2004-08-28 01:00:00,0.7,835.304347826087,,3.7565217391304344,696.4347826086956,41.0,918.8695652173913,58.0,1358.0434782608695,787.2608695652174,19.969565217391306,58.75217391304348,1.3504826086956523,2004-08-28 01:00:00,2004,8,28,3,241,35,5,0.02173913043478226,-4.440892098500626e-16,0.005787037037036945,3.5065217391304615,3.761675694789847,4.219768764525379,3.5905123823117724
2004-08-28 02:00:00,0.6,835.1521739130435,,3.778260869565217,697.7173913043479,36.0,915.4347826086956,49.0,1359.5217391304348,791.6304347826087,19.88478260869565,59.02608695652174,1.3504913043478262,2004-08-28 02:00:00,2004,8,28,3,241,35,5,0.021739130434782705,4.440892098500626e-16,0.005753739930955147,3.528260869565244,3.762504953528615,4.206523527676574,3.6055322612920477
2004-08-28 03:00:00,0.6,835.0,,3.8,699.0,0.699370546644428,912.0,0.699370546644428,1361.0,796.0,19.8,59.3,1.3505,2004-08-28 03:00:00,2004,8,28,3,241,35,5,0.021739130434782705,0.0,0.005720823798627028,3.550000000000027,3.764379705852184,4.194327821846277,3.621089680388684
2004-08-28 04:00:00,0.6,792.0,,2.5,621.0,40.0,1015.0,56.0,1322.0,714.0,20.0,59.3,1.3681,2004-08-28 04:00:00,2004,8,28,3,241,35,5,-1.2999999999999998,-1.3217391304347825,-0.5199999999999999,3.5166666666666937,3.701160720559575,4.143497987190888,3.5314025059575895
2004-08-28 05:00:00,0.4,749.0,,1.7,559.0,25.0,1145.0,33.0,1255.0,584.0,22.5,48.6,1.3077,2004-08-28 05:00:00,2004,8,28,3,241,35,5,-0.8,0.4999999999999998,-0.4705882352941177,3.449094202898578,3.601102684531596,4.070193047575161,3.3848903054809827
2004-08-28 06:00:00,0.5,803.0,,3.4,676.0,38.0,975.0,39.0,1303.0,676.0,19.5,57.0,1.2739,2004-08-28 06:00:00,2004,8,28,3,241,35,5,1.7,2.5,0.5,3.4514492753623465,3.591047550305016,4.050087256147907,3.386099081042504
2004-08-28 07:00:00,0.7,818.0,,4.3,726.0,38.0,921.0,43.0,1330.0,685.0,19.6,56.1,1.2651,2004-08-28 07:00:00,2004,8,28,3,241,35,5,0.8999999999999999,-0.8,0.20930232558139533,3.4903985507246653,3.626495172789765,4.057584638463469,3.4592111545591036
2004-08-28 08:00:00,1.2,932.0,,7.1,861.0,75.0,767.0,62.0,1483.0,894.0,20.7,53.3,1.287,2004-08-28 08:00:00,2004,8,28,3,241,35,5,2.8,1.9,0.39436619718309857,3.645108695652201,3.8001704141502763,4.148857099309565,3.7504742621943756
2004-08-28 09:00:00,1.7,977.0,,8.3,913.0,104.0,744.0,81.0,1512.0,977.0,24.7,41.8,1.2839,2004-08-28 09:00:00,2004,8,28,3,241,35,5,1.200000000000001,-1.5999999999999988,0.14457831325301215,3.8489130434782877,4.025161893442762,4.273391386330277,4.114436321218825
2004-08-28 10:00:00,1.8,1011.0,,9.1,945.0,134.0,733.0,102.0,1570.0,1034.0,29.9,30.5,1.2616,2004-08-28 10:00:00,2004,8,28,3,241,35,5,0.7999999999999989,-0.40000000000000213,0.0879120879120878,4.085144927536258,4.2789037987706235,4.418189644740369,4.51328141552132
2004-08-28 11:00:00,1.5,975.0,,7.7,887.0,85.0,829.0,86.0,1478.0,737.0,32.3,27.2,1.2933,2004-08-28 11:00:00,2004,8,28,3,241,35,5,-1.3999999999999995,-2.1999999999999984,-0.18181818181818174,4.262137681159447,4.449958608832092,4.516643955398157,4.768218902279614
2004-08-28 12:00:00,1.2,958.0,,7.2,867.0,30.0,828.0,37.0,1468.0,660.0,34.3,24.5,1.3021,2004-08-28 12:00:00,2004,8,28,3,241,35,5,-0.5,0.8999999999999995,-0.06944444444444445,4.417391304347853,4.587460678390488,4.597144636736212,4.962761390097246
2004-08-28 13:00:00,1.1,903.0,,5.8,805.0,49.0,886.0,64.0,1361.0,581.0,33.4,22.5,1.1398,2004-08-28 13:00:00,2004,8,28,3,241,35,5,-1.4000000000000004,-0.9000000000000004,-0.24137931034482765,4.513405797101476,4.648087644470963,4.633230297634126,5.029740478889465
2004-08-28 14:00:00,0.5312744701064123,854.0,,3.5,684.0,0.5312744701064123,1020.0,0.5312744701064123,1294.0,456.0,32.7,22.8,1.1069,2004-08-28 14:00:00,2004,8,28,3,241,35,5,-2.3,-0.8999999999999995,-0.6571428571428571,4.512681159420317,4.590683262247414,4.599233388705103,4.907361240578308
2004-08-28 15:00:00,0.7381791504096444,890.0,,4.7,749.0,0.7381791504096444,953.0,0.7381791504096444,1332.0,483.0,34.5,20.5,1.1028,2004-08-28 15:00:00,2004,8,28,3,241,35,5,1.2000000000000002,3.5,0.25531914893617025,4.561050724637708,4.596149099135044,4.6022563870439495,4.8907723413320445
2004-08-28 16:00:00,1.1262442857961874,962.0,,6.7,845.0,1.1262442857961874,877.0,1.1262442857961874,1379.0,575.0,35.9,20.3,1.18,2004-08-28 16:00:00,2004,8,28,3,241,35,5,2.0,0.7999999999999998,0.29850746268656714,4.691847826086984,4.701341644178291,4.66518869543263,5.035510554025482
2004-08-28 17:00:00,1.528124232892377,1028.0,,8.9,934.0,1.528124232892377,786.0,1.528124232892377,1481.0,707.0,35.8,23.0,1.3323,2004-08-28 17:00:00,2004,8,28,3,241,35,5,2.2,0.20000000000000018,0.24719101123595508,4.913405797101476,4.9112745619693765,4.7922330345696516,5.344669709703443
2004-08-28 18:00:00,1.410118610166947,1031.0,,8.0,901.0,1.410118610166947,775.0,1.410118610166947,1502.0,628.0,33.5,29.0,1.4797,2004-08-28 18:00:00,2004,8,28,3,241,35,5,-0.9000000000000004,-3.1000000000000005,-0.11250000000000004,5.09655797101452,5.065710833870908,4.888466043532562,5.5570961329271675
2004-08-28 19:00:00,1.651145647396406,1087.0,,9.0,938.0,1.651145647396406,690.0,1.651145647396406,1613.0,747.0,29.8,39.6,1.6324,2004-08-28 19:00:00,2004,8,28,3,241,35,5,1.0,1.9000000000000004,0.1111111111111111,5.320471014492782,5.262425292177362,5.011812062226586,5.832528442292994
2004-08-28 20:00:00,1.3183840925618031,1029.0,,7.1,862.0,1.3183840925618031,727.0,1.3183840925618031,1539.0,733.0,27.9,43.1,1.6004,2004-08-28 20:00:00,2004,8,28,3,241,35,5,-1.9000000000000004,-2.9000000000000004,-0.267605633802817,5.464311594202926,5.354304027568494,5.074457700359788,5.933926166909554
2004-08-28 21:00:00,1.618770518132893,1070.0,,8.8,932.0,1.618770518132893,685.0,1.618770518132893,1648.0,847.0,27.3,44.5,1.5885,2004-08-28 21:00:00,2004,8,28,3,241,35,5,1.700000000000001,3.6000000000000014,0.1931818181818183,5.6780797101449565,5.5265888261900695,5.186223969348994,6.16321207355679
2004-08-28 22:00:00,1.5685389851541736,1059.0,,8.4,914.0,1.5685389851541736,697.0,1.5685389851541736,1617.0,895.0,26.0,47.6,1.5806,2004-08-28 22:00:00,2004,8,28,3,241,35,5,-0.40000000000000036,-2.1000000000000014,-0.04761904761904766,5.87427536231887,5.670259384880565,5.2826372502685235,6.342155107672246
2004-08-28 23:00:00,1.7859595028728261,1125.0,,9.3,952.0,1.7859595028728261,646.0,1.7859595028728261,1690.0,995.0,25.3,52.9,1.6765,2004-08-28 23:00:00,2004,8,28,3,241,35,5,0.9000000000000004,1.3000000000000007,0.09677419354838712,6.107065217391335,5.851746415636537,5.403158132760468,6.578782699058467
2004-08-29 00:00:00,1.276214243253496,1062.0,,6.4,829.0,1.276214243253496,714.0,1.276214243253496,1592.0,846.0,24.5,56.3,1.7026,2004-08-29 00:00:00,2004,8,29,3,242,35,6,-2.9000000000000004,-3.8000000000000007,-0.45312500000000006,6.218115942029017,5.87915909485471,5.433063388777654,6.564480083133789
2004-08-29 01:00:00,1.3488452412699918,1049.0,,6.9,853.0,1.3488452412699918,699.0,1.3488452412699918,1605.0,882.0,23.5,59.8,1.7141,2004-08-29 01:00:00,2004,8,29,3,242,35,6,0.5,3.4000000000000004,0.07246376811594203,6.3490942028985815,5.930201140111975,5.4770714871143245,6.591321676483087
2004-08-29 02:00:00,1.367428315461551,999.0,,7.3,871.0,1.367428315461551,711.0,1.367428315461551,1580.0,909.0,22.6,62.6,1.6945,2004-08-29 02:00:00,2004,8,29,3,242,35,6,0.39999999999999947,-0.10000000000000053,0.05479452054794513,6.495833333333365,5.998691083106376,5.531759342500895,6.64801594236444
2004-08-29 03:00:00,1.0968382004509365,947.0,,5.9,808.0,1.0968382004509365,768.0,1.0968382004509365,1537.0,851.0,21.8,64.6,1.6721,2004-08-29 03:00:00,2004,8,29,3,242,35,6,-1.3999999999999995,-1.799999999999999,-0.23728813559322023,6.583333333333364,5.993756528951057,5.542806562225868,6.588174666975285
2004-08-29 04:00:00,0.8715514788417313,904.0,,4.8,753.0,0.8715514788417313,809.0,0.8715514788417313,1529.0,766.0,21.0,66.9,1.6454,2004-08-29 04:00:00,2004,8,29,3,242,35,6,-1.1000000000000005,0.29999999999999893,-0.2291666666666668,6.679166666666698,5.934068702503504,5.520522365359092,6.445120693617263
2004-08-29 05:00:00,0.654914105189258,894.0,,3.5,681.0,0.654914105189258,843.0,0.654914105189258,1476.0,765.0,21.2,66.4,1.6468,2004-08-29 05:00:00,2004,8,29,3,242,35,6,-1.2999999999999998,-0.1999999999999993,-0.3714285714285714,6.754166666666698,5.812365267378328,5.459906694398319,6.209511038127883
2004-08-29 06:00:00,0.55790688875586,875.0,,3.0,654.0,0.55790688875586,897.0,0.55790688875586,1463.0,752.0,21.0,66.5,1.6344,2004-08-29 06:00:00,2004,8,29,3,242,35,6,-0.5,0.7999999999999998,-0.16666666666666666,6.737500000000032,5.671747004009412,5.386109493566369,5.952750155077653
2004-08-29 07:00:00,0.5232585287956859,870.0,,2.8,637.0,0.5232585287956859,947.0,0.5232585287956859,1445.0,716.0,21.3,64.1,1.6043,2004-08-29 07:00:00,2004,8,29,3,242,35,6,-0.20000000000000018,0.2999999999999998,-0.0714285714285715,6.675000000000032,5.528159653808941,5.308526208759377,5.700530142671441
2004-08-29 08:00:00,0.9210159106855254,952.0,,4.8,756.0,0.9210159106855254,809.0,0.9210159106855254,1518.0,825.0,22.7,58.1,1.5856,2004-08-29 08:00:00,2004,8,29,3,242,35,6,2.0,2.2,0.4166666666666667,6.579166666666699,5.491751671118494,5.2932704224965965,5.628487731257727
2004-08-29 09:00:00,0.7541885050522659,949.0,,3.9,705.0,0.7541885050522659,859.0,0.7541885050522659,1460.0,691.0,25.1,51.8,1.6304,2004-08-29 09:00:00,2004,8,29,3,242,35,6,-0.8999999999999999,-2.9,-0.23076923076923075,6.395833333333365,5.412164087562569,5.251472309821699,5.490208712757109
2004-08-29 10:00:00,1.2593456743940212,1028.0,,6.9,854.0,1.2593456743940212,776.0,1.2593456743940212,1561.0,761.0,29.5,39.0,1.5868,2004-08-29 10:00:00,2004,8,29,3,242,35,6,3.0000000000000004,3.9000000000000004,0.4347826086956522,6.304166666666699,5.48655588318444,5.300928140527048,5.602992015736541
2004-08-29 11:00:00,1.1880411506265625,1003.0,,6.8,849.0,1.1880411506265625,800.0,1.1880411506265625,1511.0,710.0,32.3,31.8,1.5128,2004-08-29 11:00:00,2004,8,29,3,242,35,6,-0.10000000000000053,-3.100000000000001,-0.014705882352941256,6.2666666666667,5.552228089025218,5.345900296311235,5.698752654477618
2004-08-29 12:00:00,0.8075527167987677,934.0,,5.0,763.0,0.8075527167987677,872.0,0.8075527167987677,1435.0,567.0,33.6,28.9,1.4792,2004-08-29 12:00:00,2004,8,29,3,242,35,6,-1.7999999999999998,-1.6999999999999993,-0.36,6.175000000000034,5.524616684573957,5.335523287421899,5.642852442119409
2004-08-29 13:00:00,0.6102264082981457,872.0,,4.0,710.0,0.6102264082981457,956.0,0.6102264082981457,1377.0,493.0,31.9,28.2,1.3116,2004-08-29 13:00:00,2004,8,29,3,242,35,6,-1.0,0.7999999999999998,-0.25,6.100000000000033,5.448385850345259,5.295457588799242,5.511424246749857
2004-08-29 14:00:00,0.5050475066531366,852.0,,3.5,684.0,0.5050475066531366,982.0,0.5050475066531366,1343.0,477.0,32.5,25.9,1.2437,2004-08-29 14:00:00,2004,8,29,3,242,35,6,-0.5,0.5,-0.14285714285714285,6.100000000000033,5.350966557827996,5.241593861135265,5.350510307009869
2004-08-29 15:00:00,0.6178207081558216,881.0,,4.1,715.0,0.6178207081558216,955.0,0.6178207081558216,1352.0,502.0,34.1,23.4,1.2307,2004-08-29 15:00:00,2004,8,29,3,242,35,6,0.5999999999999996,1.0999999999999996,0.14634146341463408,6.075000000000034,5.288418229936596,5.2073460453012075,5.25046948244908
2004-08-29 16:00:00,0.8698880452707156,942.0,,5.4,783.0,0.8698880452707156,898.0,0.8698880452707156,1397.0,568.0,36.2,21.4,1.2664,2004-08-29 16:00:00,2004,8,29,3,242,35,6,1.3000000000000007,0.7000000000000011,0.24074074074074087,6.020833333333368,5.293997318439766,5.213125663942171,5.262431923853154
2004-08-29 17:00:00,1.473786309135264,1038.0,,8.6,925.0,1.473786309135264,746.0,1.473786309135264,1534.0,714.0,35.6,22.6,1.2984,2004-08-29 17:00:00,2004,8,29,3,242,35,6,3.1999999999999993,1.8999999999999986,0.3720930232558139,6.0083333333333675,5.459297452517777,5.314731894023906,5.529437369944902
2004-08-29 18:00:00,1.5435095308019822,1042.0,,8.8,932.0,1.5435095308019822,752.0,1.5435095308019822,1530.0,717.0,33.6,25.7,1.3101,2004-08-29 18:00:00,2004,8,29,3,242,35,6,0.20000000000000107,-2.9999999999999982,0.022727272727272846,6.041666666666701,5.626332579891889,5.419289937203189,5.79108238034931
2004-08-29 19:00:00,2.4590593639744136,1181.0,,13.7,1107.0,2.4590593639744136,590.0,2.4590593639744136,1807.0,935.0,29.9,35.2,1.4603,2004-08-29 19:00:00,2004,8,29,3,242,35,6,4.899999999999999,4.6999999999999975,0.35766423357664223,6.237500000000034,6.030015950897294,5.667711239087093,6.423795789921365
2004-08-29 20:00:00,2.1293747120924023,1116.0,,11.8,1044.0,2.1293747120924023,613.0,2.1293747120924023,1694.0,954.0,28.3,39.2,1.4826,2004-08-29 20:00:00,2004,8,29,3,242,35,6,-1.8999999999999986,-6.799999999999997,-0.16101694915254225,6.433333333333368,6.318515153352429,5.85167990191448,6.853892126727656
2004-08-29 21:00:00,1.5984243567800864,1062.0,,8.6,923.0,1.5984243567800864,697.0,1.5984243567800864,1602.0,839.0,27.0,43.0,1.5118,2004-08-29 21:00:00,2004,8,29,3,242,35,6,-3.200000000000001,-1.3000000000000025,-0.3720930232558141,6.425000000000034,6.432589395684807,5.9341295048570455,6.993580756589443
2004-08-29 22:00:00,1.7263840331901426,1085.0,,9.2,948.0,1.7263840331901426,680.0,1.7263840331901426,1635.0,880.0,26.2,46.8,1.5669,2004-08-29 22:00:00,2004,8,29,3,242,35,6,0.5999999999999996,3.8000000000000007,0.0652173913043478,6.458333333333367,6.570959925900566,6.032105619711333,7.170094296062288
2004-08-29 23:00:00,2.2776556241304546,1161.0,,12.2,1057.0,2.2776556241304546,613.0,2.2776556241304546,1764.0,1026.0,25.1,51.5,1.621,2004-08-29 23:00:00,2004,8,29,3,242,35,6,3.0,2.4000000000000004,0.24590163934426232,6.579166666666699,6.852411929605538,6.217142451119993,7.572486752377306
2004-08-30 00:00:00,1.4992836050858056,1053.0,,7.8,891.0,1.4992836050858056,690.0,1.4992836050858056,1589.0,898.0,24.1,55.3,1.6363,2004-08-30 00:00:00,2004,8,30,3,243,36,0,-4.3999999999999995,-7.3999999999999995,-0.5641025641025641,6.637500000000032,6.899791333125261,6.264628177586393,7.590687812187121
2004-08-30 01:00:00,0.8778067604062536,956.0,,4.5,740.0,0.8778067604062536,831.0,0.8778067604062536,1474.0,717.0,23.8,57.8,1.677,2004-08-30 01:00:00,2004,8,30,3,243,36,0,-3.3,1.0999999999999996,-0.7333333333333333,6.5375000000000325,6.779801766468998,6.211689332258801,7.343432787212152
2004-08-30 02:00:00,0.5163612961040249,859.0,,2.9,646.0,0.5163612961040249,951.0,0.5163612961040249,1376.0,607.0,23.7,56.2,1.6255,2004-08-30 02:00:00,2004,8,30,3,243,36,0,-1.6,1.6999999999999997,-0.5517241379310345,6.354166666666699,6.585811678145547,6.112338652291037,6.987958164235181
2004-08-30 03:00:00,0.27782624443995063,813.0,,1.8,566.0,0.27782624443995063,1123.0,0.27782624443995063,1328.0,501.0,24.8,52.2,1.6086,2004-08-30 03:00:00,2004,8,30,3,243,36,0,-1.0999999999999999,0.5000000000000002,-0.611111111111111,6.1833333333333655,6.34652109423827,5.982968492722305,6.572921511096367
2004-08-30 04:00:00,0.2865606088915511,815.0,,1.7,565.0,0.2865606088915511,1127.0,0.2865606088915511,1350.0,541.0,22.9,59.4,1.6353,2004-08-30 04:00:00,2004,8,30,3,243,36,0,-0.10000000000000009,0.9999999999999998,-0.05882352941176476,6.054166666666698,6.114195039526356,5.854479437940636,6.183087790208658
2004-08-30 05:00:00,0.7352358804822592,902.0,,3.9,706.0,0.7352358804822592,877.0,0.7352358804822592,1463.0,708.0,22.0,62.3,1.6266,2004-08-30 05:00:00,2004,8,30,3,243,36,0,2.2,2.3000000000000003,0.5641025641025642,6.070833333333365,6.003485287550038,5.795845054802417,6.000440766991966
2004-08-30 06:00:00,1.4535558482267694,1017.0,,7.6,885.0,1.4535558482267694,726.0,1.4535558482267694,1609.0,884.0,21.5,64.0,1.6256,2004-08-30 06:00:00,2004,8,30,3,243,36,0,3.6999999999999997,1.4999999999999996,0.4868421052631579,6.262500000000031,6.083311023172536,5.849969703158344,6.1284055056326086
2004-08-30 07:00:00,4.160473497086452,1336.0,,23.3,1385.0,4.160473497086452,477.0,4.160473497086452,2133.0,1357.0,22.6,60.3,1.6287,2004-08-30 07:00:00,2004,8,30,3,243,36,0,15.700000000000001,12.000000000000002,0.6738197424892705,7.116666666666698,6.944145472013909,6.373470612063593,7.502133065182
2004-08-30 08:00:00,5.269211208754383,1393.0,,30.7,1567.0,5.269211208754383,416.0,5.269211208754383,2381.0,1562.0,23.8,56.5,1.64,2004-08-30 08:00:00,2004,8,30,3,243,36,0,7.399999999999999,-8.300000000000002,0.24104234527687293,8.195833333333363,8.131938198413213,7.103266493701685,9.357962419967441
